Plant Id,Plant Name,Operator Name,Operator Id,Plant State,Census Region,NERC Region,NAICS Code,Sector Number,Sector Name,Generator Id,January,February,March,April,May,June,July,August,September,October,November,December,Yearly_generation,BA_CODE,YEAR
1588,Mystic Generating Station,Constellation Mystic Power LLC,49965,MA,NEW,NPCC,22,2,NAICS-22 Non-Cogen,GT81,"68,788","29,963","19,758",0,"1,132",0,"69,956","31,336",0,0,"2,940","52,355",276228.00,ISNE,2022
1588,Mystic Generating Station,Constellation Mystic Power LLC,49965,MA,NEW,NPCC,22,2,NAICS-22 Non-Cogen,GT82,"68,983","51,269","20,296",0,308,0,"71,539","35,270",0,0,"2,393","52,360",302418.00,ISNE,2022
1588,Mystic Generating Station,Constellation Mystic Power LLC,49965,MA,NEW,NPCC,22,2,NAICS-22 Non-Cogen,GT93,"47,703",0,0,848,0,0,"72,659","31,091",0,"1,648","25,077","61,309",240335.00,ISNE,2022
1588,Mystic Generating Station,Constellation Mystic Power LLC,49965,MA,NEW,NPCC,22,2,NAICS-22 Non-Cogen,GT94,"43,945",0,0,"1,401",0,0,"68,493","36,023",0,"2,287","26,530","62,785",241464.00,ISNE,2022
1588,Mystic Generating Station,Constellation Mystic Power LLC,49965,MA,NEW,NPCC,22,2,NAICS-22 Non-Cogen,ST85,"70,289","40,707","21,276",0,578,0,"80,364","34,987",0,0,"2,620","54,274",305095.00,ISNE,2022
1588,Mystic Generating Station,Constellation Mystic Power LLC,49965,MA,NEW,NPCC,22,2,NAICS-22 Non-Cogen,ST96,"43,945",0,0,"1,014",0,0,"79,657","35,068",0,"1,941","25,997","63,680",251302.00,ISNE,2022
1595,Kendall Square Station,"Kendall Green Energy, LLC",59528,MA,NEW,NPCC,22,3,NAICS-22 Cogen,3,"12,768","12,914","13,801","13,480","13,913",0,"6,376","11,327","13,757","15,350","13,681","13,569",140936.00,ISNE,2022
1595,Kendall Square Station,"Kendall Green Energy, LLC",59528,MA,NEW,NPCC,22,3,NAICS-22 Cogen,GEN4,"104,410","100,334","108,857","105,072","104,442",0,"53,322","87,470","105,518","118,088","110,458","111,435",1109406.00,ISNE,2022
1599,Canal,Canal Generating LLC,61708,MA,NEW,NPCC,22,2,NAICS-22 Non-Cogen,1,"109,459",-708,"12,748",-617,-731,-738,"15,093","7,182",-699,-786,-893,"34,424",173734.00,ISNE,2022
1599,Canal,Canal Generating LLC,61708,MA,NEW,NPCC,22,2,NAICS-22 Non-Cogen,2,"80,466","27,875","1,127",-455,-586,-552,"4,969",-574,-559,-650,-609,"2,543",112995.00,ISNE,2022
1702,Dan E Karn,Consumers Energy Co,4254,MI,ENC,RFC,22,1,Electric Utility,1A,"87,215","147,128","65,188","135,760","45,917","99,033","168,645","124,064","91,371","160,939","91,665","165,890",1382815.00,MISO,2022
1702,Dan E Karn,Consumers Energy Co,4254,MI,ENC,RFC,22,1,Electric Utility,1B,0,0,0,0,0,0,0,0,0,0,0,0,0.00,MISO,2022
1702,Dan E Karn,Consumers Energy Co,4254,MI,ENC,RFC,22,1,Electric Utility,2A,"135,485","139,304","166,891","1,090","158,087","165,561","155,497","111,796","155,655","84,189","103,273","140,056",1516884.00,MISO,2022
1702,Dan E Karn,Consumers Energy Co,4254,MI,ENC,RFC,22,1,Electric Utility,2B,0,0,0,0,0,0,0,0,0,0,0,0,0.00,MISO,2022
1702,Dan E Karn,Consumers Energy Co,4254,MI,ENC,RFC,22,1,Electric Utility,3,-735,-918,"-1,030",-879,-845,"19,339","22,896","32,556","1,919",-813,"-1,511","3,732",73711.00,MISO,2022
1702,Dan E Karn,Consumers Energy Co,4254,MI,ENC,RFC,22,1,Electric Utility,4,-716,281,-580,-535,"2,596","20,926","28,452","17,547","11,997",-384,-803,"14,976",93757.00,MISO,2022
1710,J H Campbell,Consumers Energy Co,4254,MI,ENC,RFC,22,1,Electric Utility,1,"89,587","147,642",-727,"73,993","183,484","180,211","180,812","98,470","113,000","136,498","131,372","24,650",1358992.00,MISO,2022
1710,J H Campbell,Consumers Energy Co,4254,MI,ENC,RFC,22,1,Electric Utility,2,"-3,487","40,793","163,837","80,601","153,462","195,856","197,129","182,622","97,943","42,060","163,724","195,434",1509974.00,MISO,2022
1710,J H Campbell,Consumers Energy Co,4254,MI,ENC,RFC,22,1,Electric Utility,3,"586,790","315,605","128,488","210,537","504,784","582,364","551,625","563,286","404,365","462,534","256,714","240,996",4808088.00,MISO,2022
1733,Monroe (MI),DTE Electric Company,5109,MI,ENC,RFC,22,1,Electric Utility,1,"363,738","208,523","443,976","463,288","385,776","384,212","295,590","425,221","382,804","460,369","420,814","305,882",4540193.00,MISO,2022
1733,Monroe (MI),DTE Electric Company,5109,MI,ENC,RFC,22,1,Electric Utility,2,"396,627","144,687",0,0,"172,833","443,740","462,573","301,483","407,192","444,985","58,730","186,382",3019232.00,MISO,2022
1733,Monroe (MI),DTE Electric Company,5109,MI,ENC,RFC,22,1,Electric Utility,3,"407,963","358,569","170,821","256,542","419,042","223,686","419,600","376,275","407,320","411,581","119,249","296,678",3867326.00,MISO,2022
1733,Monroe (MI),DTE Electric Company,5109,MI,ENC,RFC,22,1,Electric Utility,4,"36,444","-2,356","351,430","451,300","474,238","452,634","446,917","218,012","396,646","397,952","242,864","456,969",3923050.00,MISO,2022
1743,St Clair,DTE Electric Company,5109,MI,ENC,RFC,22,1,Electric Utility,2,"35,761","-1,029","32,509","62,590","57,719",-43,0,0,0,0,0,0,187507.00,MISO,2022
1743,St Clair,DTE Electric Company,5109,MI,ENC,RFC,22,1,Electric Utility,3,"24,964","12,726",-9,"45,627","52,668",-27,-9,0,-6,-10,-7,-12,135905.00,MISO,2022
1743,St Clair,DTE Electric Company,5109,MI,ENC,RFC,22,1,Electric Utility,6,"58,584","127,568","118,732","76,266","122,175",-106,0,0,0,0,0,0,503219.00,MISO,2022
1743,St Clair,DTE Electric Company,5109,MI,ENC,RFC,22,1,Electric Utility,7,"180,448","161,735","96,589","179,904","202,752",-394,0,0,0,-35,-126,-160,820713.00,MISO,2022
1745,Trenton Channel,DTE Electric Company,5109,MI,ENC,RFC,22,1,Electric Utility,9,"29,905","19,807","125,280","85,503","211,084","107,497","-1,107",-907,-900,-390,-491,-432,574849.00,MISO,2022
1866,Wyandotte,Wyandotte Municipal Serv Comm,21048,MI,ENC,RFC,22,1,Electric Utility,4,0,0,0,0,0,0,0,0,0,0,0,0,0.00,MISO,2022
1866,Wyandotte,Wyandotte Municipal Serv Comm,21048,MI,ENC,RFC,22,1,Electric Utility,5,0,0,0,0,0,0,0,0,0,0,0,0,0.00,MISO,2022
1866,Wyandotte,Wyandotte Municipal Serv Comm,21048,MI,ENC,RFC,22,1,Electric Utility,6,0,0,0,0,0,0,0,0,0,0,0,0,0.00,MISO,2022
1866,Wyandotte,Wyandotte Municipal Serv Comm,21048,MI,ENC,RFC,22,1,Electric Utility,7,0,0,0,0,0,0,0,0,0,635,0,0,635.00,MISO,2022
1893,Clay Boswell,"ALLETE, Inc.",12647,MN,WNC,MRO,22,1,Electric Utility,3,"227,901","188,729","177,676","209,634","193,449","156,508","221,411","220,199","25,261","139,443","161,708","210,087",2132006.00,MISO,2022
1893,Clay Boswell,"ALLETE, Inc.",12647,MN,WNC,MRO,22,1,Electric Utility,4,"407,396","333,269","242,504","82,326",0,"34,646","341,307","285,242","356,169","321,285","288,454","296,732",2989330.00,MISO,2022
1897,M L Hibbard,"ALLETE, Inc.",12647,MN,WNC,MRO,22133,5,Commercial NAICS Cogen,3,814,"7,980","4,295","1,370","7,797","6,294","6,140","9,622","2,483","3,031","5,086","7,312",62224.00,MISO,2022
1897,M L Hibbard,"ALLETE, Inc.",12647,MN,WNC,MRO,22133,5,Commercial NAICS Cogen,4,"12,418","3,693",315,"9,453","8,048","10,039","6,954","13,155","7,748",0,0,0,71823.00,MISO,2022
1912,High Bridge,Northern States Power Co - Minnesota,13781,MN,WNC,MRO,22,1,Electric Utility,7,"76,797","65,524","43,099","44,186","42,818","48,549","61,183","57,074","56,290","32,707","30,300","51,482",610009.00,MISO,2022
1912,High Bridge,Northern States Power Co - Minnesota,13781,MN,WNC,MRO,22,1,Electric Utility,8,"69,585","55,920","40,088","30,367","37,035","39,024","59,284","52,763","49,505","28,067","30,148","47,186",538972.00,MISO,2022
1912,High Bridge,Northern States Power Co - Minnesota,13781,MN,WNC,MRO,22,1,Electric Utility,9,"77,926","65,179","45,878","43,029","49,303","54,785","79,459","69,864","64,806","37,423","33,752","57,339",678743.00,MISO,2022
1915,Allen S King,Northern States Power Co - Minnesota,13781,MN,WNC,MRO,22,1,Electric Utility,1,"197,706","213,765","42,994","-4,088","-2,921","74,582","149,929","203,312","-4,404","-4,112","9,657","294,721",1171141.00,MISO,2022
1926,Red Wing,Northern States Power Co - Minnesota,13781,MN,WNC,MRO,22,1,Electric Utility,1,"5,656","6,571",957,"5,298","6,985","5,813","6,084","5,827","5,331","6,138","4,755","4,139",63554.00,MISO,2022
1926,Red Wing,Northern States Power Co - Minnesota,13781,MN,WNC,MRO,22,1,Electric Utility,2,"6,113",0,0,"4,056","7,593","6,869","7,278","6,243","5,674","6,687","5,165","5,302",60980.00,MISO,2022
1927,Riverside (MN),Northern States Power Co - Minnesota,13781,MN,WNC,MRO,22,1,Electric Utility,10,"47,264","38,254","25,586","33,727","22,411","35,217","59,096","63,366","54,052","53,393","16,926","16,946",466238.00,MISO,2022
1927,Riverside (MN),Northern States Power Co - Minnesota,13781,MN,WNC,MRO,22,1,Electric Utility,9,"67,591","37,598","21,995","18,755","17,997","40,801","65,199","68,545","53,813","54,151","18,648","16,485",481578.00,MISO,2022
1927,Riverside (MN),Northern States Power Co - Minnesota,13781,MN,WNC,MRO,22,1,Electric Utility,ST7,"58,500","37,444","25,326","28,297","25,109","45,228","68,331","71,533","58,617","57,044","19,059","20,716",515204.00,MISO,2022
1934,Wilmarth,Northern States Power Co - Minnesota,13781,MN,WNC,MRO,22,1,Electric Utility,1,"3,710","4,899","5,239","4,400","5,167","4,233","3,778","4,385",711,"3,629","3,667","2,520",46338.00,MISO,2022
1934,Wilmarth,Northern States Power Co - Minnesota,13781,MN,WNC,MRO,22,1,Electric Utility,2,"1,742","5,417","5,771","4,169","4,211","4,276","4,052","4,864","3,630","3,617","4,393","4,036",50178.00,MISO,2022
2049,Jack Watson,Mississippi Power Co,12686,MS,ESC,SERC,22,1,Electric Utility,4,"67,741","55,738","10,737",-351,"81,896","108,912","133,154","112,502","62,245","85,971","73,413","76,736",868694.00,SOCO,2022
2049,Jack Watson,Mississippi Power Co,12686,MS,ESC,SERC,22,1,Electric Utility,5,"128,345","71,328","79,022","100,090","123,372","214,069","264,937","185,651","153,753","165,076","89,533","149,386",1724562.00,SOCO,2022
2050,Baxter Wilson,Entergy Mississippi LLC,12685,MS,ESC,SERC,22,1,Electric Utility,1,0,"9,394","117,118","130,772","51,535",0,0,0,0,0,0,0,308819.00,MISO,2022
2070,Moselle,Cooperative Energy,17568,MS,ESC,SERC,22,1,Electric Utility,1,"28,801","25,442","26,270","4,750",884,25,"25,866","37,694","38,320","3,641","27,700","33,238",252631.00,MISO,2022
2070,Moselle,Cooperative Energy,17568,MS,ESC,SERC,22,1,Electric Utility,2,"7,662","13,715","6,247",170,"25,037","38,588","28,038",0,0,214,"16,873","23,152",159696.00,MISO,2022
2070,Moselle,Cooperative Energy,17568,MS,ESC,SERC,22,1,Electric Utility,3,"1,413",0,0,574,"4,864","5,666",0,"2,814","2,386",0,85,"2,780",20582.00,MISO,2022
2070,Moselle,Cooperative Energy,17568,MS,ESC,SERC,22,1,Electric Utility,GTG1,"50,605","43,261","42,834","7,349","10,063","9,538","37,866","52,459","54,273","5,503","40,608","53,394",407753.00,MISO,2022
2070,Moselle,Cooperative Energy,17568,MS,ESC,SERC,22,1,Electric Utility,GTG2,"14,514","26,248","11,014","1,297","35,951","52,161","38,219","6,527","3,742","2,630","26,780","38,285",257368.00,MISO,2022
2079,Hawthorn,Evergy Metro,10000,MO,WNC,MRO,22,1,Electric Utility,5,"261,949","159,477","220,017","226,244","288,248","245,387","373,555","386,287","300,134","340,694","179,830","175,211",3157033.00,SWPP,2022
2079,Hawthorn,Evergy Metro,10000,MO,WNC,MRO,22,1,Electric Utility,6,0,0,0,"1,913","8,206","21,672","41,571","38,079","29,688","19,250",0,0,160379.00,SWPP,2022
2079,Hawthorn,Evergy Metro,10000,MO,WNC,MRO,22,1,Electric Utility,9,0,0,0,0,"2,460","7,217","14,347","12,649","10,454","5,990",0,0,53117.00,SWPP,2022
2098,Lake Road (MO),Evergy Missouri West,56211,MO,WNC,MRO,22,1,Electric Utility,1,0,0,0,0,0,0,456,764,0,17,300,177,1714.00,SWPP,2022
2098,Lake Road (MO),Evergy Missouri West,56211,MO,WNC,MRO,22,1,Electric Utility,2,0,0,0,0,0,0,570,480,0,0,0,0,1050.00,SWPP,2022
2098,Lake Road (MO),Evergy Missouri West,56211,MO,WNC,MRO,22,1,Electric Utility,3,0,0,0,0,0,0,352,0,0,0,0,0,352.00,SWPP,2022
2098,Lake Road (MO),Evergy Missouri West,56211,MO,WNC,MRO,22,1,Electric Utility,4,0,0,0,0,0,0,"6,873","3,531","1,659",184,"2,691",485,15423.00,SWPP,2022
2103,Labadie,Union Electric Co - (MO),19436,MO,WNC,SERC,22,1,Electric Utility,1,"410,608","362,130","394,897","408,090","365,563","393,464","392,586","385,343","342,798","276,349","162,042","286,703",4180573.00,MISO,2022
2103,Labadie,Union Electric Co - (MO),19436,MO,WNC,SERC,22,1,Electric Utility,2,"343,856","328,559","369,651","190,266","413,853","399,242","406,836","266,095","292,071","92,040","347,549","428,276",3878294.00,MISO,2022
2103,Labadie,Union Electric Co - (MO),19436,MO,WNC,SERC,22,1,Electric Utility,3,"387,594","338,454","361,762","250,400","384,431","305,371","398,178","392,375","351,306","397,577","335,215","414,613",4317276.00,MISO,2022
2103,Labadie,Union Electric Co - (MO),19436,MO,WNC,SERC,22,1,Electric Utility,4,"324,149","329,211","316,589","390,559","331,485","391,887","336,843","327,328","354,868","361,363","271,883","333,804",4069969.00,MISO,2022
2104,Meramec,Union Electric Co - (MO),19436,MO,WNC,SERC,22,1,Electric Utility,1,0,0,0,0,"8,189","16,254","23,529","5,513","2,623",0,0,0,56108.00,MISO,2022
2104,Meramec,Union Electric Co - (MO),19436,MO,WNC,SERC,22,1,Electric Utility,2,0,0,0,0,"4,136","16,295","26,111","9,117","4,102",0,0,"1,249",61010.00,MISO,2022
2104,Meramec,Union Electric Co - (MO),19436,MO,WNC,SERC,22,1,Electric Utility,3,"6,482",0,0,"2,730",0,"4,185","10,218",0,0,0,"1,936","1,641",27192.00,MISO,2022
2104,Meramec,Union Electric Co - (MO),19436,MO,WNC,SERC,22,1,Electric Utility,4,"13,783","12,063",0,0,0,"2,065","17,590","6,452",0,0,"9,395","8,599",69947.00,MISO,2022
2107,Sioux,Union Electric Co - (MO),19436,MO,WNC,SERC,22,1,Electric Utility,1,"184,404","98,628","60,576","212,679","114,222","158,029","65,495","130,488","242,603","188,319","79,090","62,493",1597026.00,MISO,2022
2107,Sioux,Union Electric Co - (MO),19436,MO,WNC,SERC,22,1,Electric Utility,2,"212,423","158,106","1,933","227,055","128,486","165,667","205,519","115,541","182,646","166,887","275,676","228,878",2068817.00,MISO,2022
2167,New Madrid,"Associated Electric Coop, Inc",924,MO,WNC,SERC,22,1,Electric Utility,1,"364,362","253,563","308,516","286,691","401,783","390,778","360,660","386,413","313,691","130,878","337,099","367,296",3901730.00,AECI,2022
2167,New Madrid,"Associated Electric Coop, Inc",924,MO,WNC,SERC,22,1,Electric Utility,2,"395,373","317,606","286,177","187,785","333,615","375,133","392,259","300,859","302,300","262,635","323,468","313,021",3790231.00,AECI,2022
2168,Thomas Hill,"Associated Electric Coop, Inc",924,MO,WNC,SERC,22,1,Electric Utility,1,"106,791","92,690","98,820","96,444","71,207","41,181","119,761","116,998","90,229","82,584","104,086","99,830",1120621.00,AECI,2022
2168,Thomas Hill,"Associated Electric Coop, Inc",924,MO,WNC,SERC,22,1,Electric Utility,2,"197,726","172,836","180,574","160,210","84,078","194,231","188,734","181,702","123,839","164,295","188,662","200,747",2037634.00,AECI,2022
2168,Thomas Hill,"Associated Electric Coop, Inc",924,MO,WNC,SERC,22,1,Electric Utility,3,"517,004","448,128","305,370","400,733",0,0,0,"312,818","444,649","521,832","467,202","520,535",3938271.00,AECI,2022
2277,Sheldon,Nebraska Public Power District,13337,NE,WNC,MRO,22,1,Electric Utility,1,"30,031","43,006","42,150","48,555",0,"57,574","54,668","51,285","57,674",.,0,"45,075",430018.00,SWPP,2022
2277,Sheldon,Nebraska Public Power District,13337,NE,WNC,MRO,22,1,Electric Utility,2,"62,060","54,331","56,042","13,021","65,157","69,735","78,188","49,353","46,731",.,"6,688","15,104",516410.00,SWPP,2022
2291,North Omaha,Omaha Public Power District,14127,NE,WNC,MRO,22,1,Electric Utility,1,0,0,0,0,"2,268",0,"4,915",0,-6,0,0,0,7177.00,SWPP,2022
2291,North Omaha,Omaha Public Power District,14127,NE,WNC,MRO,22,1,Electric Utility,2,-17,0,-44,-108,"1,366",-194,"2,701",-229,430,-89,-59,-78,3679.00,SWPP,2022
2291,North Omaha,Omaha Public Power District,14127,NE,WNC,MRO,22,1,Electric Utility,3,0,0,0,0,"3,899","3,237","19,268","21,913","16,015","5,797",0,0,70129.00,SWPP,2022
2291,North Omaha,Omaha Public Power District,14127,NE,WNC,MRO,22,1,Electric Utility,4,"60,122","54,653","57,118","56,134","32,961","59,874","64,722","55,205","43,475","62,339","55,801","27,532",629936.00,SWPP,2022
2291,North Omaha,Omaha Public Power District,14127,NE,WNC,MRO,22,1,Electric Utility,5,"84,153","80,997","46,739","78,693","103,862","106,763","105,903","115,966","95,432","101,138","79,151","69,723",1068520.00,SWPP,2022
2322,Clark (NVE),Nevada Power Co,13407,NV,MTN,WECC,22,1,Electric Utility,10,-145,-104,-128,"15,245","11,556","17,441","24,093","14,929","14,980","8,707","1,319","14,453",122346.00,NEVP,2022
2322,Clark (NVE),Nevada Power Co,13407,NV,MTN,WECC,22,1,Electric Utility,9,-168,-170,-194,"21,090","17,496","15,404","28,301","17,453","14,978","1,449","1,725","13,294",130658.00,NEVP,2022
2322,Clark (NVE),Nevada Power Co,13407,NV,MTN,WECC,22,1,Electric Utility,GT5,-56,-49,12,"16,259","14,334","18,162","25,209","16,855","13,295","11,572",498,"16,332",132423.00,NEVP,2022
2322,Clark (NVE),Nevada Power Co,13407,NV,MTN,WECC,22,1,Electric Utility,GT6,-55,365,24,"14,420","11,508","14,765","20,805","12,865","14,203","7,530","3,499","14,364",114293.00,NEVP,2022
2322,Clark (NVE),Nevada Power Co,13407,NV,MTN,WECC,22,1,Electric Utility,GT7,-57,-46,"2,024","24,152","22,568","19,270","30,264","21,585","13,555","9,278","3,931","17,017",163541.00,NEVP,2022
2322,Clark (NVE),Nevada Power Co,13407,NV,MTN,WECC,22,1,Electric Utility,GT8,-57,-49,"1,743","14,778","11,044","10,880","23,134","12,488","12,844","8,548",758,"10,138",106249.00,NEVP,2022
2330,Fort Churchill,Sierra Pacific Power Co,17166,NV,MTN,WECC,22,1,Electric Utility,1,"16,280","29,579","9,390","10,802","18,712","18,530","28,367","32,142","35,807","33,767","28,139","17,727",279242.00,NEVP,2022
2330,Fort Churchill,Sierra Pacific Power Co,17166,NV,MTN,WECC,22,1,Electric Utility,2,"26,722","26,928","30,019","22,042","21,390","24,959","29,164","14,870","21,714","11,920","13,640","27,186",270554.00,NEVP,2022
2336,Tracy,Sierra Pacific Power Co,17166,NV,MTN,WECC,22,1,Electric Utility,10,"106,623","77,745","110,763",271,"5,915","97,030","120,625","142,490","114,629","112,673","80,967","99,102",1068833.00,NEVP,2022
2336,Tracy,Sierra Pacific Power Co,17166,NV,MTN,WECC,22,1,Electric Utility,3,-120,"7,920","6,804",272,-155,"7,321","12,701","3,090","12,956",-89,-86,-131,50483.00,NEVP,2022
2336,Tracy,Sierra Pacific Power Co,17166,NV,MTN,WECC,22,1,Electric Utility,4,"28,591",628,-131,"12,081","38,187","16,920","19,086","18,517","20,489","14,494","23,977","36,024",228863.00,NEVP,2022
2336,Tracy,Sierra Pacific Power Co,17166,NV,MTN,WECC,22,1,Electric Utility,5,"11,560",323,0,"4,749","16,085","7,303","7,971","7,744","8,792","5,862","10,147","14,615",95151.00,NEVP,2022
2336,Tracy,Sierra Pacific Power Co,17166,NV,MTN,WECC,22,1,Electric Utility,8,"94,777","72,574","86,376",-71,"28,737","83,972","102,960","105,832","79,794","97,547","81,156","87,782",921436.00,NEVP,2022
2336,Tracy,Sierra Pacific Power Co,17166,NV,MTN,WECC,22,1,Electric Utility,9,"95,800","77,718","88,302",55,"16,580","80,408","103,099","103,809","98,373","97,884","78,081","97,580",937689.00,NEVP,2022
2364,Merrimack,Granite Shore Power,62032,NH,NEW,NPCC,22,2,NAICS-22 Non-Cogen,1,"60,121","29,152",545,0,"1,104",0,0,"5,312",0,0,0,"24,908",121142.00,ISNE,2022
2364,Merrimack,Granite Shore Power,62032,NH,NEW,NPCC,22,2,NAICS-22 Non-Cogen,2,"89,454","58,344","7,107",0,"2,445",0,"11,747","11,923",0,0,0,"3,857",184877.00,ISNE,2022
2367,Schiller,Granite Shore Power,62032,NH,NEW,NPCC,22,2,NAICS-22 Non-Cogen,4,0,0,0,0,0,0,0,0,0,0,0,0,0.00,ISNE,2022
2367,Schiller,Granite Shore Power,62032,NH,NEW,NPCC,22,2,NAICS-22 Non-Cogen,5,0,0,0,0,0,0,0,0,0,0,0,0,0.00,ISNE,2022
2367,Schiller,Granite Shore Power,62032,NH,NEW,NPCC,22,2,NAICS-22 Non-Cogen,6,0,0,0,0,0,0,0,0,0,0,0,0,0.00,ISNE,2022
2398,Bergen Generating Station,PSEG Fossil LLC,15147,NJ,MAT,RFC,22,2,NAICS-22 Non-Cogen,1101,12,557,"1,082","16,600","3,609","6,580","26,736","22,894","5,310","10,231","4,138","5,233",102982.00,PJM,2022
2398,Bergen Generating Station,PSEG Fossil LLC,15147,NJ,MAT,RFC,22,2,NAICS-22 Non-Cogen,1201,0,"7,800","3,975","2,652","3,150","10,017","24,638","21,711","4,562","6,801","5,430","2,589",93325.00,PJM,2022
2398,Bergen Generating Station,PSEG Fossil LLC,15147,NJ,MAT,RFC,22,2,NAICS-22 Non-Cogen,1301,0,"3,413","3,433","7,998","2,763","7,483","29,480","20,497","7,017","21,279","14,120","8,139",125622.00,PJM,2022
