Region,State,Plant,ORSPL,Unit,Full Name,County,Generation
New York,NY,Poletti 500 MW CC,56196,CTG7B,Poletti 500 MW CC CTG7B,Queens County,1115004.34
Northwest,NV,TS Power Plant,56224,001,TS Power Plant 001,Eureka County,1081869.52
Northwest,OR,Port Westward,56227,PWEU1,Port Westward PWEU1,Columbia County,2181840.14
California,CA,Miramar Energy Facility,56232,1,Miramar Energy Facility 1,San Diego County,49626.8
California,CA,Miramar Energy Facility,56232,2,Miramar Energy Facility 2,San Diego County,65250.34
New York,NY,Caithness Long Island Energy Center,56234,0001,Caithness Long Island Energy Center 0001,Suffolk County,2498296.19
Northwest,UT,Lake Side Power Plant,56237,CT01,Lake Side Power Plant CT01,Utah County,671950.72
Northwest,UT,Lake Side Power Plant,56237,CT02,Lake Side Power Plant CT02,Utah County,657832.33
Northwest,UT,Lake Side Power Plant,56237,CT03,Lake Side Power Plant CT03,Utah County,1065902.31
Northwest,UT,Lake Side Power Plant,56237,CT04,Lake Side Power Plant CT04,Utah County,1060311.91
Central,SD,Groton Generating Station,56238,CT001,Groton Generating Station CT001,Brown County,18464.13
Central,SD,Groton Generating Station,56238,CT002,Groton Generating Station CT002,Brown County,69042.7
California,CA,Malaga Power,56239,GT-1,Malaga Power GT-1,Fresno County,11797.35
California,CA,Malaga Power,56239,GT-2,Malaga Power GT-2,Fresno County,10039.34
Midwest,MN,Cannon Falls Energy Center,56241,CT-01,Cannon Falls Energy Center CT-01,Goodhue County,21778
Midwest,MN,Cannon Falls Energy Center,56241,CT-02,Cannon Falls Energy Center CT-02,Goodhue County,23070
Carolinas,NC,NCEMC Anson Plant,56249,ES1-A,NCEMC Anson Plant ES1-A,Anson County,16486.77
Carolinas,NC,NCEMC Anson Plant,56249,ES1-B,NCEMC Anson Plant ES1-B,Anson County,16362.95
Carolinas,NC,NCEMC Anson Plant,56249,ES2-A,NCEMC Anson Plant ES2-A,Anson County,13199.04
Carolinas,NC,NCEMC Anson Plant,56249,ES2-B,NCEMC Anson Plant ES2-B,Anson County,16530.51
Carolinas,NC,NCEMC Anson Plant,56249,ES3-A,NCEMC Anson Plant ES3-A,Anson County,16687.78
Carolinas,NC,NCEMC Anson Plant,56249,ES3-B,NCEMC Anson Plant ES3-B,Anson County,14368.59
Carolinas,NC,NCEMC Anson Plant,56249,ES4-A,NCEMC Anson Plant ES4-A,Anson County,16965.28
Carolinas,NC,NCEMC Anson Plant,56249,ES4-B,NCEMC Anson Plant ES4-B,Anson County,16595.66
Carolinas,NC,NCEMC Anson Plant,56249,ES5-A,NCEMC Anson Plant ES5-A,Anson County,15440.93
Carolinas,NC,NCEMC Anson Plant,56249,ES5-B,NCEMC Anson Plant ES5-B,Anson County,16901.68
Carolinas,NC,NCEMC Anson Plant,56249,ES6-A,NCEMC Anson Plant ES6-A,Anson County,16588.62
Carolinas,NC,NCEMC Anson Plant,56249,ES6-B,NCEMC Anson Plant ES6-B,Anson County,15889.21
Northwest,UT,Millcreek Power,56253,MC-1,Millcreek Power MC-1,Washington County,52694.7
Northwest,UT,Millcreek Power,56253,MC-2,Millcreek Power MC-2,Washington County,49934.77
New York,NY,"Empire Generating Co, LLC",56259,CT-1,"Empire Generating Co, LLC CT-1",Rensselaer County,1243497.92
New York,NY,"Empire Generating Co, LLC",56259,CT-2,"Empire Generating Co, LLC CT-2",Rensselaer County,1192998.51
Midwest,LA,Hargis-Hebert Electric Generating Statio,56283,U-1,Hargis-Hebert Electric Generating Statio U-1,Lafayette Parish,12932.95
Midwest,LA,Hargis-Hebert Electric Generating Statio,56283,U-2,Hargis-Hebert Electric Generating Statio U-2,Lafayette Parish,12437.69
Carolinas,NC,NCEMC Hamlet Plant,56292,ES1-A,NCEMC Hamlet Plant ES1-A,Richmond County,5913.05
Carolinas,NC,NCEMC Hamlet Plant,56292,ES1-B,NCEMC Hamlet Plant ES1-B,Richmond County,5988.32
Carolinas,NC,NCEMC Hamlet Plant,56292,ES2-A,NCEMC Hamlet Plant ES2-A,Richmond County,494.39
Carolinas,NC,NCEMC Hamlet Plant,56292,ES2-B,NCEMC Hamlet Plant ES2-B,Richmond County,522.47
Carolinas,NC,NCEMC Hamlet Plant,56292,ES3-A,NCEMC Hamlet Plant ES3-A,Richmond County,463.15
Carolinas,NC,NCEMC Hamlet Plant,56292,ES3-B,NCEMC Hamlet Plant ES3-B,Richmond County,488.87
Carolinas,NC,NCEMC Hamlet Plant,56292,ES4-A,NCEMC Hamlet Plant ES4-A,Richmond County,4343.5
Carolinas,NC,NCEMC Hamlet Plant,56292,ES4-B,NCEMC Hamlet Plant ES4-B,Richmond County,4128.43
Carolinas,NC,NCEMC Hamlet Plant,56292,ES5-A,NCEMC Hamlet Plant ES5-A,Richmond County,4477.1
Carolinas,NC,NCEMC Hamlet Plant,56292,ES5-B,NCEMC Hamlet Plant ES5-B,Richmond County,5819.98
Carolinas,NC,NCEMC Hamlet Plant,56292,ES6-A,NCEMC Hamlet Plant ES6-A,Richmond County,498.28
Carolinas,NC,NCEMC Hamlet Plant,56292,ES6-B,NCEMC Hamlet Plant ES6-B,Richmond County,519.5
California,CA,Roseville Energy Park,56298,CT001,Roseville Energy Park CT001,Placer County,14460.39
California,CA,Roseville Energy Park,56298,CT002,Roseville Energy Park CT002,Placer County,11526.64
Rocky Mountains,WY,Wygen II,56319,001,Wygen II 001,Campbell County,819518.14
Central,TX,Mustang Station (56326),56326,GEN1,Mustang Station (56326) GEN1,Yoakum County,117959.46
Central,TX,Mustang Station (56326),56326,GEN2,Mustang Station (56326) GEN2,Yoakum County,277105.63
Central,TX,Mustang Station (56326),56326,GEN3,Mustang Station (56326) GEN3,Yoakum County,24104.49
Central,AR,Harry D. Mattison Power Plant,56328,1,Harry D. Mattison Power Plant 1,Washington County,6850.03
Central,AR,Harry D. Mattison Power Plant,56328,2,Harry D. Mattison Power Plant 2,Washington County,8094.39
Central,AR,Harry D. Mattison Power Plant,56328,3,Harry D. Mattison Power Plant 3,Washington County,13104.81
Central,AR,Harry D. Mattison Power Plant,56328,4,Harry D. Mattison Power Plant 4,Washington County,23337.29
Texas,TX,Quail Run Energy Center,56349,CT1A,Quail Run Energy Center CT1A,Ector County,132196.74
Texas,TX,Quail Run Energy Center,56349,CT1B,Quail Run Energy Center CT1B,Ector County,128532.2
Texas,TX,Quail Run Energy Center,56349,CT2A,Quail Run Energy Center CT2A,Ector County,124110.41
Texas,TX,Quail Run Energy Center,56349,CT2B,Quail Run Energy Center CT2B,Ector County,127316.48
Texas,TX,Colorado Bend Energy Center,56350,CT1A,Colorado Bend Energy Center CT1A,Wharton County,531308.38
Texas,TX,Colorado Bend Energy Center,56350,CT1B,Colorado Bend Energy Center CT1B,Wharton County,539346.46
Texas,TX,Colorado Bend Energy Center,56350,CT2A,Colorado Bend Energy Center CT2A,Wharton County,589139.04
Texas,TX,Colorado Bend Energy Center,56350,CT2B,Colorado Bend Energy Center CT2B,Wharton County,578299.08
Mid-Atlantic,PA,Hunlock Unit 4,56397,4,Hunlock Unit 4 4,Luzerne County,4372.82
Florida,FL,Treasure Coast Energy Center,56400,1,Treasure Coast Energy Center 1,St. Lucie County,1902592.74
Florida,FL,West County Energy Center,56407,WCCT1A,West County Energy Center WCCT1A,Palm Beach County,2300662.63
Florida,FL,West County Energy Center,56407,WCCT1B,West County Energy Center WCCT1B,Palm Beach County,2375623.19
Florida,FL,West County Energy Center,56407,WCCT1C,West County Energy Center WCCT1C,Palm Beach County,2230493.49
Florida,FL,West County Energy Center,56407,WCCT2A,West County Energy Center WCCT2A,Palm Beach County,2647250.97
Florida,FL,West County Energy Center,56407,WCCT2B,West County Energy Center WCCT2B,Palm Beach County,2576455.29
Florida,FL,West County Energy Center,56407,WCCT2C,West County Energy Center WCCT2C,Palm Beach County,2420950.96
Florida,FL,West County Energy Center,56407,WCCT3A,West County Energy Center WCCT3A,Palm Beach County,2214179.78
Florida,FL,West County Energy Center,56407,WCCT3B,West County Energy Center WCCT3B,Palm Beach County,1961766
Florida,FL,West County Energy Center,56407,WCCT3C,West County Energy Center WCCT3C,Palm Beach County,2328092.69
Rocky Mountains,CO,Spindle Hill Energy Center,56445,CT-01,Spindle Hill Energy Center CT-01,Weld County,59157.27
Rocky Mountains,CO,Spindle Hill Energy Center,56445,CT-02,Spindle Hill Energy Center CT-02,Weld County,63946.04
Midwest,AR,Plum Point Energy Station,56456,1,Plum Point Energy Station 1,Mississippi County,3837341.33
Central,NM,Hobbs Generating Station,56458,HOBB1,Hobbs Generating Station HOBB1,Lea County,1663567.41
Central,NM,Hobbs Generating Station,56458,HOBB2,Hobbs Generating Station HOBB2,Lea County,1646228.14
California,CA,Russell City Energy Company LLC,56467,CT1,Russell City Energy Company LLC CT1,Alameda County,433962.57
California,CA,Russell City Energy Company LLC,56467,CT2,Russell City Energy Company LLC CT2,Alameda County,374559.4
California,CA,McGrath Generating Station,56471,CT1,McGrath Generating Station CT1,Ventura County,46460.86
California,CA,Grapeland Generating Station,56472,CT1,Grapeland Generating Station CT1,San Bernardino County,24741.38
California,CA,Mira Loma Generating Station,56473,CT1,Mira Loma Generating Station CT1,San Bernardino County,25349.62
California,CA,Barre Generating Station,56474,CT1,Barre Generating Station CT1,Orange County,34153.04
California,CA,Center Generating Station,56475,CT1,Center Generating Station CT1,Los Angeles County,24248.92
California,CA,Gateway Generating Station,56476,GT1,Gateway Generating Station GT1,Contra Costa County,1426723.62
California,CA,Gateway Generating Station,56476,GT2,Gateway Generating Station GT2,Contra Costa County,1415144.85
Midwest,WI,Marshfield Utilities Combustion Turbine,56480,1A,Marshfield Utilities Combustion Turbine 1A,Wood County,778.28
Midwest,WI,Marshfield Utilities Combustion Turbine,56480,1B,Marshfield Utilities Combustion Turbine 1B,Wood County,747.03
Southwest,AZ,Black Mountain Generating Station,56482,1,Black Mountain Generating Station 1,Mohave County,28784.1
Southwest,AZ,Black Mountain Generating Station,56482,2,Black Mountain Generating Station 2,Mohave County,27417.87
Central,KS,Emporia Energy Center,56502,EEC1,Emporia Energy Center EEC1,Lyon County,52264.26
Central,KS,Emporia Energy Center,56502,EEC2,Emporia Energy Center EEC2,Lyon County,50112.15
Central,KS,Emporia Energy Center,56502,EEC3,Emporia Energy Center EEC3,Lyon County,46238.18
Central,KS,Emporia Energy Center,56502,EEC4,Emporia Energy Center EEC4,Lyon County,49333.78
Central,KS,Emporia Energy Center,56502,EEC5,Emporia Energy Center EEC5,Lyon County,47690.17
Central,KS,Emporia Energy Center,56502,EEC6,Emporia Energy Center EEC6,Lyon County,22972.28
Central,KS,Emporia Energy Center,56502,EEC7,Emporia Energy Center EEC7,Lyon County,39050.36
Midwest,AR,City Water & Light - City of Jonesboro,56505,SN04,City Water & Light - City of Jonesboro SN04,Craighead County,8501
Midwest,AR,City Water & Light - City of Jonesboro,56505,SN06,City Water & Light - City of Jonesboro SN06,Craighead County,6714
Midwest,AR,City Water & Light - City of Jonesboro,56505,SN07,City Water & Light - City of Jonesboro SN07,Craighead County,32180
California,CA,Colusa Generating Station,56532,CT1,Colusa Generating Station CT1,Colusa County,1298745.23
California,CA,Colusa Generating Station,56532,CT2,Colusa Generating Station CT2,Colusa County,1255363
Midwest,KY,Paducah Power Systems Plant 1,56556,EU01A,Paducah Power Systems Plant 1 EU01A,McCracken County,5811.92
Midwest,KY,Paducah Power Systems Plant 1,56556,EU01B,Paducah Power Systems Plant 1 EU01B,McCracken County,4670.73
Midwest,KY,Paducah Power Systems Plant 1,56556,EU02A,Paducah Power Systems Plant 1 EU02A,McCracken County,7366.88
Midwest,KY,Paducah Power Systems Plant 1,56556,EU02B,Paducah Power Systems Plant 1 EU02B,McCracken County,7602.14
Central,AR,John W. Turk Jr. Power Plant,56564,SN-01,John W. Turk Jr. Power Plant SN-01,Hempstead County,4680002.01
California,CA,Niland Gas Turbine Plant,56569,1,Niland Gas Turbine Plant 1,Imperial County,43921.93
California,CA,Niland Gas Turbine Plant,56569,2,Niland Gas Turbine Plant 2,Imperial County,29710.33
Rocky Mountains,WY,Wygen III,56596,001,Wygen III 001,Campbell County,852169.29
Midwest,TX,San Jacinto County Peaking Facility,56603,SJCCT1,San Jacinto County Peaking Facility SJCCT1,San Jacinto County,60500.9
Midwest,TX,San Jacinto County Peaking Facility,56603,SJCCT2,San Jacinto County Peaking Facility SJCCT2,San Jacinto County,114841.35
Midwest,TX,Hardin County Peaking Facility,56604,HCCT1,Hardin County Peaking Facility HCCT1,Hardin County,37429.69
Midwest,TX,Hardin County Peaking Facility,56604,HCCT2,Hardin County Peaking Facility HCCT2,Hardin County,34770.83
Central,MT,Culbertson Station,56606,CT01,Culbertson Station CT01,Roosevelt County,47508.45
Rocky Mountains,WY,Dry Fork Station,56609,01,Dry Fork Station 01,Campbell County,3556561.21
Central,SD,Deer Creek Station,56610,01,Deer Creek Station 01,Brown County,573767.88
Texas,TX,Sandy Creek Energy Station,56611,S01,Sandy Creek Energy Station S01,McLennan County,6708099.36
New England,CT,Waterbury Generation,56629,10,Waterbury Generation 10,New Haven County,34743.84
California,CA,Midway Peaking,56639,1,Midway Peaking 1,Fresno County,34019.73
California,CA,Midway Peaking,56639,2,Midway Peaking 2,Fresno County,33369.84
Mid-Atlantic,MD,NIH Cogeneration Facility,56668,CGTC,NIH Cogeneration Facility CGTC,Montgomery County,0
Mid-Atlantic,WV,Longview Power,56671,001,Longview Power 001,Monongalia County,5224077.8
Texas,TX,Winchester Power Park,56674,1,Winchester Power Park 1,Fayette County,17266.2
Texas,TX,Winchester Power Park,56674,2,Winchester Power Park 2,Fayette County,16096.73
Texas,TX,Winchester Power Park,56674,3,Winchester Power Park 3,Fayette County,17418.5
Texas,TX,Winchester Power Park,56674,4,Winchester Power Park 4,Fayette County,13082.18
Midwest,ND,Spiritwood Station,56786,001,Spiritwood Station 001,Stutsman County,0
New England,CT,Kleen Energy Systems Project,56798,U1,Kleen Energy Systems Project U1,Middlesex County,1970432.44
New England,CT,Kleen Energy Systems Project,56798,U2,Kleen Energy Systems Project U2,Middlesex County,2118077.21
Florida,FL,Greenland Energy Center,56799,1,Greenland Energy Center 1,Duval County,112982.86
Florida,FL,Greenland Energy Center,56799,2,Greenland Energy Center 2,Duval County,142264.8
California,CA,Panoche Energy Center,56803,1,Panoche Energy Center 1,Fresno County,133919.7
California,CA,Panoche Energy Center,56803,2,Panoche Energy Center 2,Fresno County,149225.58
California,CA,Panoche Energy Center,56803,3,Panoche Energy Center 3,Fresno County,141487.21
California,CA,Panoche Energy Center,56803,4,Panoche Energy Center 4,Fresno County,133224.81
Texas,TX,Cedar Bayou 4,56806,CBY41,Cedar Bayou 4 CBY41,Chambers County,518143.24
Texas,TX,Cedar Bayou 4,56806,CBY42,Cedar Bayou 4 CBY42,Chambers County,437598.03
Mid-Atlantic,VA,Bear Garden Generating Station,56807,1A,Bear Garden Generating Station 1A,Buckingham County,1597689.99
Mid-Atlantic,VA,Bear Garden Generating Station,56807,1B,Bear Garden Generating Station 1B,Buckingham County,1677274.55
Mid-Atlantic,VA,Virginia City Hybrid Energy Center,56808,1,Virginia City Hybrid Energy Center 1,Wise County,0
Mid-Atlantic,VA,Virginia City Hybrid Energy Center,56808,2,Virginia City Hybrid Energy Center 2,Wise County,0
Mid-Atlantic,MD,CPV St. Charles Energy Center,56846,GT1,CPV St. Charles Energy Center GT1,Charles County,1618055.98
Mid-Atlantic,MD,CPV St. Charles Energy Center,56846,GT2,CPV St. Charles Energy Center GT2,Charles County,1687513.04
Northwest,MT,Dave Gates Generating Station,56908,1A,Dave Gates Generating Station 1A,Deer Lodge County,40796.67
Northwest,MT,Dave Gates Generating Station,56908,1B,Dave Gates Generating Station 1B,Deer Lodge County,37151.32
Northwest,MT,Dave Gates Generating Station,56908,2A,Dave Gates Generating Station 2A,Deer Lodge County,40537.28
Northwest,MT,Dave Gates Generating Station,56908,2B,Dave Gates Generating Station 2B,Deer Lodge County,39377.22
Northwest,MT,Dave Gates Generating Station,56908,3A,Dave Gates Generating Station 3A,Deer Lodge County,48467.8
Northwest,MT,Dave Gates Generating Station,56908,3B,Dave Gates Generating Station 3B,Deer Lodge County,49108.63
California,CA,Orange Grove Project,56914,CTG1,Orange Grove Project CTG1,San Diego County,22248.13
California,CA,Orange Grove Project,56914,CTG2,Orange Grove Project CTG2,San Diego County,23159.41
New York,NY,Valley Energy Center,56940,1,Valley Energy Center 1,Orange County,0
New York,NY,Valley Energy Center,56940,2,Valley Energy Center 2,Orange County,0
Southwest,AZ,Coolidge Generating Station,56948,CT01,Coolidge Generating Station CT01,Pinal County,9156.28
Southwest,AZ,Coolidge Generating Station,56948,CT02,Coolidge Generating Station CT02,Pinal County,10096.45
Southwest,AZ,Coolidge Generating Station,56948,CT03,Coolidge Generating Station CT03,Pinal County,10113.24
Southwest,AZ,Coolidge Generating Station,56948,CT04,Coolidge Generating Station CT04,Pinal County,11137.95
Southwest,AZ,Coolidge Generating Station,56948,CT05,Coolidge Generating Station CT05,Pinal County,12214.14
Southwest,AZ,Coolidge Generating Station,56948,CT06,Coolidge Generating Station CT06,Pinal County,17636.53
Southwest,AZ,Coolidge Generating Station,56948,CT07,Coolidge Generating Station CT07,Pinal County,12675.29
Southwest,AZ,Coolidge Generating Station,56948,CT08,Coolidge Generating Station CT08,Pinal County,15572.58
Southwest,AZ,Coolidge Generating Station,56948,CT09,Coolidge Generating Station CT09,Pinal County,15929.58
Southwest,AZ,Coolidge Generating Station,56948,CT10,Coolidge Generating Station CT10,Pinal County,18809.72
Southwest,AZ,Coolidge Generating Station,56948,CT11,Coolidge Generating Station CT11,Pinal County,21663.14
Southwest,AZ,Coolidge Generating Station,56948,CT12,Coolidge Generating Station CT12,Pinal County,15740.62
Mid-Atlantic,NJ,West Deptford Energy Station,56963,E101,West Deptford Energy Station E101,Gloucester County,2332097.49
Mid-Atlantic,NJ,West Deptford Energy Station,56963,E102,West Deptford Energy Station E102,Gloucester County,2428054.03
New York,NJ,Bayonne Energy Center,56964,GT1,Bayonne Energy Center GT1,Hudson County,72715.93
New York,NJ,Bayonne Energy Center,56964,GT10,Bayonne Energy Center GT10,Hudson County,0
New York,NJ,Bayonne Energy Center,56964,GT2,Bayonne Energy Center GT2,Hudson County,83451.42
New York,NJ,Bayonne Energy Center,56964,GT3,Bayonne Energy Center GT3,Hudson County,77817.72
New York,NJ,Bayonne Energy Center,56964,GT4,Bayonne Energy Center GT4,Hudson County,69417.94
New York,NJ,Bayonne Energy Center,56964,GT5,Bayonne Energy Center GT5,Hudson County,91742.35
New York,NJ,Bayonne Energy Center,56964,GT6,Bayonne Energy Center GT6,Hudson County,74407.78
New York,NJ,Bayonne Energy Center,56964,GT7,Bayonne Energy Center GT7,Hudson County,85732.94
New York,NJ,Bayonne Energy Center,56964,GT8,Bayonne Energy Center GT8,Hudson County,84598.78
New York,NJ,Bayonne Energy Center,56964,GT9,Bayonne Energy Center GT9,Hudson County,0
Rocky Mountains,CO,Pueblo Airport Generating Station,56998,CT01,Pueblo Airport Generating Station CT01,Pueblo County,113939.71
