Vehicle Type,Engine Package,Model Year,Production (000),Production Share,2-Cycle MPG,Real-World MPG,Real-World MPG_City,Real-World MPG_Hwy,Real-World CO2 (g/mi),Real-World CO2_City (g/mi),Real-World CO2_Hwy (g/mi),Weight (lbs),Footprint (sq. ft.),Engine Displacement,Horsepower (HP),Acceleration (0-60 time in seconds),HP/Engine Displacement,HP/Weight (lbs),Ton-MPG (Real-World),Drivetrain - Front,Drivetrain - 4WD,Drivetrain - Rear,Transmission - Manual,Transmission - Automatic,Transmission - Lockup,Transmission - CVT (Hybrid),Transmission - Other,Transmission - CVT (Non-Hybrid)
"Sedan/Wagon","GDI, Variable Valve Timing, Two-Valve","2002","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Sedan/Wagon","GDI, Variable Valve Timing, Two-Valve","2003","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Sedan/Wagon","GDI, Variable Valve Timing, Two-Valve","2004","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Sedan/Wagon","GDI, Variable Valve Timing, Two-Valve","2005","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Sedan/Wagon","GDI, Variable Valve Timing, Two-Valve","2006","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Sedan/Wagon","GDI, Variable Valve Timing, Two-Valve","2007","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Sedan/Wagon","GDI, Variable Valve Timing, Two-Valve","2008","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Sedan/Wagon","GDI, Variable Valve Timing, Two-Valve","2009","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Sedan/Wagon","GDI, Variable Valve Timing, Two-Valve","2010","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Sedan/Wagon","GDI, Variable Valve Timing, Two-Valve","2011","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Sedan/Wagon","GDI, Variable Valve Timing, Two-Valve","2012","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Sedan/Wagon","GDI, Variable Valve Timing, Two-Valve","2013","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Sedan/Wagon","GDI, Variable Valve Timing, Two-Valve","2014","34.585","0.004528","25.86217","21.25938","16.26103","27.67734","418.02723","546.52141","321.09302","3500.000","46.20000","378.3469","450.0000","4.4770","1.189385","0.128571","37.23428","0.000","0.000","1.000","0.342","0.000","0.658","0.000","0.000","0.000"
"Sedan/Wagon","GDI, Variable Valve Timing, Two-Valve","2015","31.090","0.003936","24.85010","20.41912","15.78335","26.23124","435.22933","563.06158","338.79447","3629.833","46.80817","378.3469","499.1431","4.1270","1.319274","0.136816","37.18732","0.000","0.000","1.000","0.313","0.000","0.687","0.000","0.000","0.000"
"Sedan/Wagon","GDI, Variable Valve Timing, Two-Valve","2016","57.980","0.008131","24.62311","20.40982","15.69028","26.40047","435.42763","566.40150","336.62277","3802.147","47.28866","378.3469","497.4151","4.2698","1.314706","0.130746","38.92187","0.000","0.000","1.000","0.226","0.000","0.774","0.000","0.000","0.000"
"Sedan/Wagon","GDI, Variable Valve Timing, Two-Valve","2017","63.626","0.009116","24.63585","20.20867","15.77675","25.64286","439.76166","563.29712","346.56824","3898.351","47.52870","358.1892","465.8733","4.6818","1.340474","0.119734","39.64847","0.000","0.000","1.000","0.216","0.000","0.784","0.000","0.000","0.000"
"Sedan/Wagon","GDI, Variable Valve Timing, Two-Valve","2018","36.861","0.006183","24.03172","19.74317","15.52157","24.83979","450.13040","572.55807","357.77268","3945.484","48.00970","356.7346","481.9998","4.6324","1.390972","0.122199","39.41126","0.077","0.000","0.923","0.275","0.000","0.725","0.000","0.000","0.000"
"Sedan/Wagon","GDI, Variable Valve Timing, Two-Valve","2019","48.870","0.009257","23.16040","19.21769","14.90439","24.58504","462.43852","596.26733","361.47995","3802.271","47.49242","378.3469","507.6268","4.1715","1.341696","0.133294","36.71274","0.000","0.000","1.000","0.232","0.000","0.768","0.000","0.000","0.000"
"Sedan/Wagon","GDI, Variable Valve Timing, Two-Valve","Prelim. 2020","-","0.006656","23.18225","19.53241","14.74675","25.86441","454.98740","602.64110","343.59953","4014.919","47.83813","378.3469","494.8815","4.3826","1.308010","0.123182","39.32138","0.000","0.000","1.000","0.112","0.000","0.888","0.000","0.000","0.000"
"Truck SUV","GDI, Variable Valve Timing, Two-Valve","1999","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Truck SUV","GDI, Variable Valve Timing, Two-Valve","2000","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Truck SUV","GDI, Variable Valve Timing, Two-Valve","2001","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Truck SUV","GDI, Variable Valve Timing, Two-Valve","2002","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Truck SUV","GDI, Variable Valve Timing, Two-Valve","2003","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Truck SUV","GDI, Variable Valve Timing, Two-Valve","2004","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Truck SUV","GDI, Variable Valve Timing, Two-Valve","2005","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Truck SUV","GDI, Variable Valve Timing, Two-Valve","2006","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Truck SUV","GDI, Variable Valve Timing, Two-Valve","2007","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Truck SUV","GDI, Variable Valve Timing, Two-Valve","2008","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Truck SUV","GDI, Variable Valve Timing, Two-Valve","2009","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Truck SUV","GDI, Variable Valve Timing, Two-Valve","2010","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Truck SUV","GDI, Variable Valve Timing, Two-Valve","2011","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Truck SUV","GDI, Variable Valve Timing, Two-Valve","2012","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Truck SUV","GDI, Variable Valve Timing, Two-Valve","2013","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Truck SUV","GDI, Variable Valve Timing, Two-Valve","2014","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Truck SUV","GDI, Variable Valve Timing, Two-Valve","2015","372.049","0.079212","22.96757","18.55829","15.39626","21.96073","478.86964","577.21809","404.67696","6134.047","57.92648","337.6323","365.6938","7.5116","1.081347","0.059677","56.97156","0.000","0.657","0.343","0.000","0.000","1.000","0.000","0.000","0.000"
"Truck SUV","GDI, Variable Valve Timing, Two-Valve","2016","310.908","0.065585","22.99782","18.56671","15.48209","21.85096","478.65234","574.01802","406.70980","6045.345","58.04837","340.1966","369.4291","7.3489","1.083990","0.061233","56.13440","0.000","0.651","0.349","0.000","0.000","1.000","0.000","0.000","0.000"
"Truck SUV","GDI, Variable Valve Timing, Two-Valve","2017","270.451","0.050166","22.95917","18.53421","15.37967","21.92705","479.49163","577.84062","405.29854","6135.596","57.91551","339.1638","367.9247","7.4386","1.082926","0.060028","56.92832","0.000","0.661","0.339","0.000","0.000","1.000","0.000","0.000","0.000"
"Truck SUV","GDI, Variable Valve Timing, Two-Valve","2018","251.179","0.044127","22.81167","18.46994","15.13847","22.14663","481.16008","587.04763","401.28001","6138.003","58.01626","341.0216","375.8250","7.1997","1.101619","0.061302","56.73193","0.000","0.673","0.327","0.000","0.000","1.000","0.000","0.000","0.000"
"Truck SUV","GDI, Variable Valve Timing, Two-Valve","2019","255.741","0.043397","21.88410","17.84503","14.42696","21.72859","498.00990","615.99938","409.00029","6150.877","58.12126","341.0745","375.8877","7.2108","1.101631","0.061184","54.87942","0.000","0.707","0.293","0.000","0.000","1.000","0.000","0.000","0.000"
"Truck SUV","GDI, Variable Valve Timing, Two-Valve","Prelim. 2020","-","0.024503","21.68783","17.70102","14.40811","21.38868","502.06136","616.80520","415.50021","6140.894","57.68904","341.5056","376.3978","7.1919","1.101729","0.061375","54.35098","0.000","0.698","0.302","0.000","0.000","1.000","0.000","0.000","0.000"
"Pickup","GDI, Variable Valve Timing, Two-Valve","1999","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Pickup","GDI, Variable Valve Timing, Two-Valve","2000","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Pickup","GDI, Variable Valve Timing, Two-Valve","2001","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Pickup","GDI, Variable Valve Timing, Two-Valve","2002","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Pickup","GDI, Variable Valve Timing, Two-Valve","2003","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Pickup","GDI, Variable Valve Timing, Two-Valve","2004","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Pickup","GDI, Variable Valve Timing, Two-Valve","2005","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Pickup","GDI, Variable Valve Timing, Two-Valve","2006","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Pickup","GDI, Variable Valve Timing, Two-Valve","2007","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Pickup","GDI, Variable Valve Timing, Two-Valve","2008","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Pickup","GDI, Variable Valve Timing, Two-Valve","2009","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Pickup","GDI, Variable Valve Timing, Two-Valve","2010","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Pickup","GDI, Variable Valve Timing, Two-Valve","2011","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Pickup","GDI, Variable Valve Timing, Two-Valve","2012","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Pickup","GDI, Variable Valve Timing, Two-Valve","2013","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Pickup","GDI, Variable Valve Timing, Two-Valve","2014","690.685","0.358078","23.88875","19.18025","16.15612","22.33396","463.34127","550.07017","397.91421","5463.478","67.75660","312.7425","335.1697","7.5558","1.072024","0.061333","52.37332","0.000","0.657","0.343","0.000","0.000","1.000","0.000","0.000","0.000"
"Pickup","GDI, Variable Valve Timing, Two-Valve","2015","640.097","0.358400","23.95149","19.23534","16.17855","22.43277","462.01428","549.30754","396.16147","5486.333","67.14063","317.1679","339.9357","7.4931","1.071798","0.061937","52.75053","0.000","0.715","0.285","0.000","0.000","1.000","0.000","0.000","0.000"
"Pickup","GDI, Variable Valve Timing, Two-Valve","2016","475.527","0.249396","23.54850","18.93082","15.92740","22.07044","469.44608","557.96940","402.66534","5628.870","66.56550","316.8981","339.2586","7.5463","1.070710","0.060355","53.26011","0.000","0.725","0.275","0.000","0.000","1.000","0.000","0.000","0.000"
"Pickup","GDI, Variable Valve Timing, Two-Valve","2017","577.343","0.281115","23.31932","18.72230","15.78055","21.78606","474.67464","563.16144","407.92145","5692.028","67.59965","322.8708","346.8566","7.4804","1.073726","0.060986","53.28462","0.000","0.738","0.262","0.000","0.000","1.000","0.000","0.000","0.000"
"Pickup","GDI, Variable Valve Timing, Two-Valve","2018","694.858","0.307565","23.43793","18.79511","15.82552","21.89441","472.83584","561.56116","405.90271","5729.290","67.65289","323.0823","354.7674","7.4064","1.097730","0.061982","53.83794","0.000","0.747","0.253","0.000","0.000","1.000","0.000","0.000","0.000"
"Pickup","GDI, Variable Valve Timing, Two-Valve","2019","531.877","0.210992","23.04574","18.20507","15.49357","20.97415","488.16074","573.59275","423.71203","5297.195","69.95904","325.1643","357.8654","6.8262","1.099860","0.067586","48.24724","0.000","0.793","0.207","0.000","0.000","1.000","0.000","0.000","0.000"
"Pickup","GDI, Variable Valve Timing, Two-Valve","Prelim. 2020","-","0.213684","23.47982","18.49037","15.81995","21.18855","480.62848","561.75915","419.42465","5288.576","68.04195","325.4778","358.4449","6.6616","1.100400","0.067792","49.02564","0.000","0.759","0.241","0.000","0.000","1.000","0.000","0.000","0.000"
"Sedan/Wagon","Diesel","1986","34.889","0.003167","40.52765","34.29904","32.01920","37.46833","296.80129","317.93421","271.69616","2906.102","-","123.1490","74.4438","16.8815","0.584030","0.024642","50.23177","0.725","0.000","0.275","0.705","0.185","0.109","0.000","0.000","0.000"
"Sedan/Wagon","Diesel","1987","26.949","0.002511","30.50453","25.68246","24.31866","27.45718","396.37950","418.60865","370.75917","3583.769","-","171.9419","128.7430","13.2027","0.736787","0.035498","46.53972","0.134","0.000","0.866","0.138","0.862","0.000","0.000","0.000","0.000"
"Sedan/Wagon","Diesel","1988","0.658","0.000061","37.43000","31.32982","29.52383","33.63284","324.93002","344.80626","302.68037","3000.000","-","152.0000","93.0000","14.8951","0.611842","0.031000","46.99473","0.000","0.000","1.000","0.000","1.000","0.000","0.000","0.000","0.000"
"Sedan/Wagon","Diesel","1989","4.216","0.000421","45.53000","37.90055","35.03922","41.61994","268.59765","290.53154","244.59430","2813.152","-","101.6312","55.1997","19.0744","0.540800","0.019482","53.34473","0.916","0.000","0.084","0.916","0.084","0.000","0.000","0.000","0.000"
"Sedan/Wagon","Diesel","1990","3.670","0.000417","36.68598","30.47484","28.14419","33.43088","334.04603","361.70875","304.50890","3280.313","-","140.8597","93.1008","14.8873","0.642727","0.027302","50.59464","0.448","0.000","0.552","0.448","0.552","0.000","0.000","0.000","0.000"
"Sedan/Wagon","Diesel","1991","10.929","0.001282","35.27534","29.17826","26.89003","32.01385","348.88990","378.57894","317.98738","3345.732","-","148.3232","96.0980","14.7393","0.635372","0.027630","49.41228","0.444","0.000","0.556","0.444","0.556","0.000","0.000","0.000","0.000"
"Sedan/Wagon","Diesel","1992","4.969","0.000613","32.32431","26.66719","24.46108","29.35933","381.74255","416.17128","346.73813","3690.632","-","154.1334","114.6611","13.1379","0.737422","0.030796","49.10799","0.201","0.000","0.799","0.201","0.799","0.000","0.000","0.000","0.000"
"Sedan/Wagon","Diesel","1993","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Sedan/Wagon","Diesel","1994","0.691","0.000082","27.77000","22.99409","20.00325","26.93646","442.72246","508.91733","377.92636","5000.000","-","210.0000","148.0000","12.7980","0.704762","0.029600","57.48522","0.000","0.000","1.000","0.000","1.000","0.000","0.000","0.000","0.000"
"Sedan/Wagon","Diesel","1995","5.628","0.000599","33.89061","27.68930","24.58188","31.47444","367.65105","414.12610","323.43706","4076.404","-","185.0629","135.0697","12.5223","0.730141","0.033202","56.42153","0.000","0.000","1.000","0.000","1.000","0.000","0.000","0.000","0.000"
"Sedan/Wagon","Diesel","1996","7.642","0.000969","42.51388","34.30065","30.37764","38.96789","296.78740","335.11494","261.24074","3673.842","-","139.2948","105.2981","13.4718","0.760696","0.028421","63.50056","0.652","0.000","0.348","0.652","0.348","0.000","0.000","0.000","0.000"
"Sedan/Wagon","Diesel","1997","6.224","0.000747","41.41978","33.30053","29.34244","37.93941","305.70081","346.93776","268.32254","3610.058","-","143.9737","108.6491","12.7933","0.759079","0.029887","61.02827","0.576","0.000","0.424","0.576","0.000","0.424","0.000","0.000","0.000"
"Sedan/Wagon","Diesel","1998","15.127","0.001898","46.34589","36.89246","32.33316","42.15236","275.93711","314.84704","241.50489","3221.723","-","130.6337","108.6247","12.6142","0.815812","0.032993","59.69099","0.778","0.000","0.222","0.778","0.000","0.222","0.000","0.000","0.000"
"Sedan/Wagon","Diesel","1999","14.019","0.001674","44.44814","35.24986","30.87345","40.17061","288.79549","329.73319","253.41909","3347.885","-","138.9604","119.2223","12.2359","0.838545","0.034696","59.45306","0.652","0.000","0.348","0.628","0.000","0.372","0.000","0.000","0.000"
"Sedan/Wagon","Diesel","2000","21.269","0.002331","49.78925","38.89930","34.32955","43.81239","261.70138","296.53749","232.35434","3000.000","-","116.0000","90.0000","12.8559","0.775862","0.030000","58.59990","1.000","0.000","0.000","0.686","0.000","0.314","0.000","0.000","0.000"
"Sedan/Wagon","Diesel","2001","22.510","0.002678","49.11784","38.19877","33.54076","43.13534","266.50072","303.51135","236.00140","3103.176","-","116.0000","90.0000","13.1368","0.775862","0.029116","59.39283","1.000","0.000","0.000","0.601","0.000","0.399","0.000","0.000","0.000"
